"STATION","NAME","DATE","CDSD","DSND","DSNW","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-06","202","0","0","48","0","0.0","0.50","95","6978","1.04","0.0","64.5","73.4","55.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-07","569","0","0","58","0","0.0","0.10","102","0","0.22","0.0","76.9","84.7","69.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-08","878","0","0","57","0","0.0","1.27","99","0","4.29","0.0","74.9","83.0","66.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-09","1038","0","0","46","0","0.0","2.62","91","66","8.97","0.0","68.2","75.1","61.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-10","1045","0","0","31","0","0.0","1.83","81","427","3.00","0.0","53.6","61.1","46.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-11","1045","0","0","18","0","0.6","0.60","68","1239","0.90","0.6","37.9","44.7","31.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1936-12","1045","0","0","1","0","0.8","0.75","60","2200","2.59","0.8","34.0","40.7","27.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-01","0","7","2","5","1","1.3","0.82","57","3388","2.29","2.4","26.7","34.4","19.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-02","0","1","0","1","1","0.8","0.20","56","4467","0.64","3.1","26.5","34.1","18.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-03","0","3","1","14","2","2.7","0.34","58","5464","1.20","4.8","32.9","37.9","27.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-04","0","0","0","31","0","0.3","1.17","80","6019","4.62","0.3","46.5","54.0","39.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-05","45","0","0","39","0","0.0","0.46","91","6288","1.64","0.0","57.8","65.9","49.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-06","142","0","0","48","0","0.0","1.41","97","6358","5.02","0.0","65.9","73.3","58.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-07","436","0","0","54","0","0.0","0.38","92","3","1.42","0.0","74.4","82.3","66.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-08","767","0","0","62","0","0.0","1.03","95","3","2.69","0.0","75.7","83.5","67.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-09","890","0","0","44","0","0.0","0.77","93","123","1.90","0.0","65.1","73.5","56.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-10","907","0","0","30","0","0.0","1.08","84","567","3.09","0.0","51.2","57.6","44.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-11","907","7","2","14","1","1.3","0.33","73","1393","1.26","2.7","37.5","44.5","30.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1937-12","907","9","1","6","1","1.4","0.67","52","2580","1.27","3.4","26.7","31.7","21.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-01","0","7","1","0","5","4.9","0.76","52","3810","2.02","6.3","25.3","31.4","19.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-02","0","9","2","11","3","3.1","0.64","63","4662","2.12","6.0","34.6","40.2","29.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-03","4","2","1","19","3","2.8","0.86","79","5284","3.51","2.8","45.0","53.4","36.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-04","18","5","2","27","9","9.0","1.13","83","5741","2.21","13.6","50.2","58.1","42.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-05","60","0","0","36","0","0.0","1.17","88","5990","3.98","0.0","58.3","66.6","50.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-06","163","0","0","54","0","0.0","1.28","88","6016","6.78","0.0","67.6","74.6","60.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-07","437","0","0","61","0","0.0","1.00","92","0","3.91","0.0","73.8","81.4","66.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-08","746","0","0","59","0","0.0","0.79","95","0","2.12","0.0","75.0","82.5","67.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-09","837","0","0","42","0","0.0","1.63","89","89","5.29","0.0","65.0","71.5","58.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-10","877","0","0","35","0","0.0","0.45","85","324","0.77","0.0","58.7","67.5","49.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-11","881","0","0","16","0","0.2","0.59","76","971","0.95","0.2","43.6","51.4","35.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1938-12","881","4","2","2","2","1.7","0.71","53","2083","1.18","3.5","29.1","34.9","23.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-01","0","17","4","9","15","14.9","0.97","58","3118","2.23","24.8","31.6","37.0","26.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-02","0","19","1","4","10","3.1","0.88","58","4167","1.98","5.2","27.6","35.6","19.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-03","4","0","0","11","0","0.3","1.10","79","5004","2.96","0.3","38.1","46.4","29.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-04","14","0","0","21","0","0.1","0.96","81","5610","3.21","0.1","45.1","52.6","37.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-05","95","0","0","39","0","0.0","1.80","88","5804","3.66","0.0","61.3","71.0","51.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-06","299","0","0","49","0","0.0","2.09","92","5834","5.13","0.0","70.8","79.2","62.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-07","579","0","0","59","0","0.0","1.40","97","0","2.75","0.0","74.0","81.2","66.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-08","821","0","0","56","0","0.0","0.52","90","4","1.47","0.0","72.7","80.5","64.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-09","1026","0","0","44","0","0.0","0.28","100","57","0.49","0.0","70.0","79.2","60.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-10","1071","0","0","32","0","0.0","0.77","84","380","1.79","0.0","56.0","65.1","46.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-11","1071","0","0","26","0","0.4","0.50","64","1081","0.95","0.4","41.6","48.2","35.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1939-12","1071","0","0","3","0","0.5","0.56","57","2009","0.90","0.5","35.1","40.7","29.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-01","0","23","3","-14","3","3.1","0.72","40","3520","1.26","8.7","16.3","22.5","10.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-02","0","21","6","5","4","2.5","0.20","42","4556","0.89","13.0","29.3","34.1","24.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-03","0","8","2","9","3","2.4","0.79","69","5571","2.41","6.3","32.3","37.2","27.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-04","0","0","0","24","0","0.1","1.15","76","6184","3.17","0.1","44.6","51.3","37.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-05","23","0","1","31","0","1.6","1.91","85","6545","5.16","2.2","54.1","61.1","47.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-06","148","0","0","47","0","0.0","0.43","92","6597","1.31","0.0","67.4","76.8","58.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-07","459","0","0","52","0","0.0","0.45","101","25","1.29","0.0","74.2","83.0","65.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-08","692","0","0","54","0","0.0","1.41","92","42","3.95","0.0","72.0","78.0","66.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-09","785","0","0","42","0","0.0","0.26","90","148","0.31","0.0","64.5","72.5","56.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-10","797","0","0","42","0","0.0","0.93","83","385","3.26","0.0","57.7","65.6","49.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-11","797","7","3","8","5","5.7","0.66","70","1177","2.37","14.8","38.6","45.8","31.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1940-12","797","6","2","-5","4","1.5","0.67","53","2153","1.39","4.1","33.5","39.0","28.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-01","0","13","2","3","7","7.4","0.70","50","3297","2.26","10.7","28.1","33.5","22.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-02","0","19","5","-5","4","3.7","0.49","51","4400","1.01","11.2","25.6","31.8","19.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-03","0","3","5","1","2","4.4","0.84","54","5421","2.60","11.7","32.1","37.3","26.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-04","26","0","0","33","0","0.0","0.67","83","5815","2.63","0.0","52.7","60.2","45.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-05","115","0","0","40","0","0.0","1.41","91","5985","3.42","0.0","62.4","71.3","53.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-06","301","0","0","51","0","0.0","1.33","94","6039","3.43","0.0","69.4","77.3","61.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-07","574","0","0","55","0","0.0","0.44","98","2","1.10","0.0","73.7","81.4","66.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-08","844","0","0","58","0","0.0","0.66","98","3","2.16","0.0","73.7","81.2","66.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-09","1007","0","0","44","0","0.0","1.43","90","54","5.20","0.0","68.8","76.9","60.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-10","1021","0","0","30","0","0.0","1.27","81","320","8.43","0.0","56.9","63.9","49.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-11","1021","1","2","17","1","2.8","0.71","70","973","2.06","5.2","43.2","49.4","37.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1941-12","1021","1","0","12","1","0.8","0.35","59","1863","0.97","1.7","36.3","41.3","31.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-01","0","4","1","-13","3","3.1","0.55","50","3082","1.39","4.6","25.7","31.6","19.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-02","0","9","4","2","3","3.3","1.98","40","4160","3.03","9.2","26.5","30.5","22.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-03","0","3","3","26","2","2.9","1.42","66","4948","2.69","9.1","39.6","45.3","33.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-04","39","0","0","28","0","0.0","0.89","91","5320","1.59","0.0","53.9","62.9","44.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-05","103","0","0","39","0","0.0","1.81","95","5555","4.50","0.0","59.5","68.6","50.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-06","245","0","0","50","0","0.0","0.54","94","5602","1.88","0.0","68.2","75.2","61.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-07","536",,,"56",,,"1.14","98","1","3.61",,"74.4","81.2","67.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-09",,,"0","33",,"0.0","1.01","88",,"4.82","0.0","62.8","69.8","55.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-10",,,"0","24",,"0.0","0.56","82",,"1.81","0.0","54.7","61.8","47.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-11",,,"2","16",,"2.4","1.31","72",,"3.65","5.0","41.8","48.8","34.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1942-12",,"25","4","0","6","2.5","1.66","55",,"2.74","8.6","25.3","31.1","19.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-01","0","28","8","-10","12","4.0","0.34","44",,"1.94","20.6","24.3","30.6","18.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-02","0","2","0","-3","1","0.5","0.55","60",,"1.37","0.6","29.4","37.5","21.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-03","1","8","3","0","5","5.0","1.22","78",,"2.28","9.5","33.7","41.7","25.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-04",,"1","0","25","1","0.5","0.75",,,"2.93","0.5",,,"36.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-05",,,,"39",,,"1.20","85",,"6.29",,"54.9","61.5","48.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-06",,,,"49",,,"0.42","94",,"1.53",,"71.8","81.1","62.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-08",,,,"55",,,,"93",,,,"74.8","82.3","67.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-09",,,,"43",,,"0.40","85",,"1.12",,"61.8","69.3","54.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-10",,,"0","32",,"0.0","0.66","82",,"2.07","0.0","53.7","60.8","46.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1943-12",,"0","0","0","0","0.0","0.28","54",,"0.28","0.0","28.5","34.4","22.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-01","0","4","1","6","4","3.8","0.40","62",,"0.89","4.0","32.4","39.0","25.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-02","0","13","4","1","9","4.0","0.43","62",,"1.76","11.5","30.2","36.3","24.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-03","0",,,"12",,,"1.31","64",,"3.98",,"32.6","38.1","27.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-04","0",,"0","25",,"0.0","0.97","72",,"3.06","0.0","43.6","49.5","37.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-05","73","0","0","37","0","0.0","1.29","87",,"4.34","0.0","61.5","69.4","53.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-06","310",,,"49",,,"2.05","97",,"5.07",,"72.2","81.0","63.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-07","573",,,"55",,,"0.53","93","1","1.50",,"73.5","80.8","66.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-08","853",,"0","56",,"0.0","0.95","97","7","2.27","0.0","73.8","80.9","66.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-09","953",,"0","46",,"0.0","0.57","90","83","1.37","0.0","66.2","74.0","58.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-10","969",,"0","39",,"0.0","0.28","85","376","0.45","0.0","55.3","62.5","48.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-11","974",,"0","20",,"0.7","0.26","77","1015","1.24","0.8","43.9","48.8","38.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1944-12",,"22","4","0","7","7.0","0.52","41",,"1.02","12.9","24.9","30.6","19.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1945-01",,"31","5",,"9","5.0","0.31",,,"0.83","11.2",,,
"USW00014892","CHICAGO UNIVERSITY, IL US","1945-02",,"14","1","1","8","2.5","0.81","52",,"1.28","3.1","29.4","35.0","23.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-06",,"0","0","50","0","0.0","0.75","90",,"2.88","0.0","66.6","74.1","59.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-07",,"0","0","56","0","0.0","1.29","93","1","3.07","0.0","74.8","82.4","67.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-08",,"0","0","55","0","0.0","0.72","98","2","2.48","0.0","73.7","80.7","66.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-09",,"0","0","54","0","0.0","1.51","91","32","3.21","0.0","68.8","75.6","61.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-10",,"0","0","26","0","0.0","0.30","79","406","0.49","0.0","53.0","60.3","45.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-11",,"0","0","27","0","0.0","0.71","66","972","2.34","0.0","44.5","50.4","38.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1948-12",,"6","3","10","5","3.0","0.69","55","2005","3.00","6.8","31.7","37.3","26.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-01","0",,,"-4",,,"1.20","62","3098","3.54",,"29.7","36.2","23.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-02","0",,,"3",,,"0.80","54","4113","2.40",,"28.8","35.4","22.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-03","0",,,"14",,,"1.88","72","4949","3.53",,"38.0","45.1","31.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-04","0",,,"29",,,"0.94","74","5472","2.18",,"47.5","54.5","40.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-05","64","0","0","42","0","0.0","0.90","91","5690","2.22","0.0","60.0","69.0","51.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-06","305",,,"52",,,"2.26","90","5717","4.56",,"72.1","78.9","65.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-07","674","0","0","62","0","0.0","0.93","98","0","2.74","0.0","76.9","83.4","70.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-08","973","0","0","54","0","0.0","0.78","93","0","2.23","0.0","74.6","81.7","67.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-09","998","0","0","43","0","0.0","0.38","83","132","1.19","0.0","61.4","69.5","53.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-10","1028","0","0","34","0","0.0","1.08","85","370","3.13","0.0","58.2","65.9","50.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-11","1028",,,"19",,,"0.37","70","1067","0.84",,"41.8","48.1","35.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1949-12","1028",,,"6",,,"2.07","62","2047","5.63",,"33.4","39.6","27.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-01","0",,,"4",,,"1.25","67","2909","3.80",,"31.9","40.3","23.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-02","0",,,"2",,,"1.17","42","3955","3.43",,"27.6","33.0","22.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-03","0",,,"0",,,"0.89","64","4945","2.15",,"33.0","39.3","26.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-04","0",,,"22",,,"1.42","75","5655","5.04",,"41.4","47.5","35.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-05","27",,,"39",,,"0.69","92","5896","1.40",,"58.1","66.9","49.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-06","171",,,"46",,,"3.02","90","5952","9.35",,"67.9","76.7","59.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-07","374","0","0","54","0","0.0","2.59","90","2","6.64","0.0","71.5","79.2","63.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-08","541",,,"50",,,"0.87","90","8","1.50",,"70.3","77.7","63.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-09","582",,,"41",,,"0.91","82","77","1.62",,"64.1","69.6","58.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-10","627",,,"40",,,"0.94","85","284","1.26",,"59.6","67.4","51.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-11","627",,,"0",,,"0.45","80","1159","1.74",,"35.9","42.7","29.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1950-12","627",,,"-2",,,"0.72","53","2485","2.13",,"22.2","28.9","15.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-01","0",,,"-11",,,"1.23","53","3662","1.85",,"25.6","31.6","19.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-02","0",,,"-12",,,"0.73","56","4534","2.17",,"30.1","36.1","24.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-03","0",,,"13",,,"0.43","67","5460","2.26",,"35.1","42.1","28.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-04","7",,,"31",,,"1.06","83","6042","3.97",,"45.9","53.2","38.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-05","61",,,"40",,,"3.41","86","6251","5.17",,"60.0","68.9","51.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-06","124",,,"47",,,"1.18","90","6334","3.55",,"64.3","71.9","56.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-07","310",,,"54",,,"2.49","89","5","4.49",,"70.9","78.8","62.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-08","447","0","0","56","0","0.0","1.74","92","13","4.23","0.0","69.2","76.0","62.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-09","498",,,"40",,,"2.06","88","123","6.29",,"63.0","70.5","55.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-10","536",,,"33",,,"0.94","87","465","2.93",,"55.2","63.0","47.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-11","536",,,"14",,,"1.04","64","1396","3.37",,"34.0","39.6","28.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1951-12","536",,,"-10",,,"0.50","65","2543","2.53",,"28.0","35.3","20.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-01","0",,,"-1",,,"0.98","59","3677","1.85",,"28.4","35.7","21.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-02","0",,,"22",,,"0.17","51","4608","0.41",,"32.9","37.2","28.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-03","0",,,"13",,,"1.01","64","5534","3.22",,"35.1","40.2","30.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-04","6",,,"31",,,"1.44","79","5996","3.10",,"49.8","57.2","42.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-05","31",,,"40",,,"0.82","89","6281","3.07",,"56.6","63.9","49.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-06","291",,,"51",,,"1.18","97","6299","4.23",,"73.1","81.6","64.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-07","641",,,"58",,,"0.68","95","0","2.11",,"76.3","84.5","68.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-08","846",,,"57",,,"1.13","89","5","2.50",,"71.5","78.1","64.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-09","949",,,"46",,,"1.06","90","88","1.53",,"65.7","74.9","56.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-10","956",,,"30",,,"0.70","84","560","0.83",,"50.0","58.3","41.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-11","958",,,"14",,,"0.70","74","1199","2.28",,"43.8","51.1","36.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1952-12","958",,,"17",,,"0.75","58","2178","2.38",,"33.4","37.7","29.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-01","0",,,"7",,,"0.32","57","3270","1.20",,"29.8","34.9","24.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-02","0",,,"4",,,"0.94","55","4194","1.46",,"32.0","39.1","24.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-03","0",,,"17",,,"1.03","75","4989","3.59",,"39.3","45.4","33.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-04","0",,,"30",,,"0.94","79","5565","2.83",,"45.8","51.8","39.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-05","62",,,"38",,,"0.75","91","5800","2.04",,"59.4","67.8","51.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-06","294",,,"50",,,"1.86","102","5835","4.49",,"71.5","79.8","63.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-07","602",,,"59",,,"1.22","94","0","3.95",,"74.9","82.0","67.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-08","914",,,"59",,,"0.55","99","0","1.32",,"75.1","82.9","67.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-09","1056",,,"43",,,"0.68","99","65","2.17",,"67.6","76.8","58.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-10","1111",,,"41",,,"0.79","84","270","1.58",,"60.2","68.0","52.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-11","1111",,,"24",,,"0.60","72","834","1.53",,"45.4","52.3","38.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1953-12","1111",,,"3",,,"0.82","56","1851","2.44",,"32.2","38.6","25.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-01","0",,,"-6",,,"0.66","53","2982","1.01",,"28.5","34.9","22.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-02","0",,,"11",,,"0.85","68","3735","2.17",,"38.1","44.4","31.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-03","0",,,"12",,,"1.11","67","4663","4.45",,"35.1","41.2","29.0"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-04","7",,,"20",,,"1.07","84","5060","4.54",,"52.0","61.4","42.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-05","32",,,"32",,,"1.11","88","5397","2.25",,"54.9","62.3","47.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-06","326",,,"48",,,"0.63","98","5442","2.73",,"73.3","82.0","64.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-07","611",,,"61",,,"1.60","96","0","6.37",,"74.2","81.2","67.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-08","821",,,"56",,,"2.11","92","2","6.12",,"71.7","77.6","65.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-09","958",,,"48",,,"0.50","95","40","0.99",,"68.3","76.3","60.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-10","987",,,"30",,,"3.47","88","369","11.70",,"54.9","61.1","48.8"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-11","987",,,"25",,,"0.36","68","1042","1.37",,"42.6","48.6","36.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1954-12","987",,,"19",,,"0.69","46","2029","2.05",,"32.1","36.3","27.9"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-01","0",,,"-8",,,"0.75","50","3260","1.20",,"25.3","31.0","19.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-02","0",,,"-6",,,"0.46","51","4265","1.61",,"29.1","35.4","22.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-03","0",,,"5",,,"0.49","68","5152","2.17",,"36.4","44.3","28.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-04","0",,,"33",,,"0.75","80","5459","2.43",,"54.3","62.9","45.6"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-05","52",,,"42",,,"0.83","88","5630","2.67",,"61.1","69.7","52.5"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-06","179",,,"48",,,"0.54","90","5694","2.05",,"67.2","74.2","60.2"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-07","602",,,"64",,,"1.22","98","0","2.63",,"78.7","85.9","71.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-08","960",,,"58",,,"2.77","97","0","6.60",,"76.9","84.2","69.7"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-09","1071",,,"48",,,"0.63","94","51","1.57",,"67.0","74.6","59.4"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-10","1082",,,"35",,,"2.28","77","332","6.12",,"56.0","63.8","48.3"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-11","1082",,,"4",,,"0.49","68","1182","1.63",,"36.6","44.2","29.1"
"USW00014892","CHICAGO UNIVERSITY, IL US","1955-12","1082",,,"5",,,"0.27","56","2373","0.48",,"26.6","32.7","20.5"
